UID,Month,Longitude,Latitude,Crime_type
5606,2020-07,-0.224537,51.576166,Theft from the person
5607,2020-07,-0.224537,51.576166,Theft from the person
5608,2020-07,-0.224537,51.576166,Theft from the person
5609,2020-07,-0.224537,51.576166,Theft from the person
5610,2020-07,-0.224537,51.576166,Theft from the person
5611,2020-07,-0.224537,51.576166,Theft from the person
5612,2020-07,-0.224537,51.576166,Theft from the person
5613,2020-07,-0.224537,51.576166,Theft from the person
5614,2020-07,-0.224537,51.576166,Theft from the person
5615,2020-07,-0.224537,51.576166,Theft from the person
5616,2020-07,-0.224537,51.576166,Theft from the person
5617,2020-07,-0.224537,51.576166,Theft from the person
6309,2020-07,0.169177,51.480438,Theft from the person
6483,2020-07,0.182322,51.475806,Theft from the person
6814,2020-07,0.137915,51.457442,Theft from the person
6918,2020-07,0.11005,51.462515,Theft from the person
7555,2020-07,0.09953,51.423702,Theft from the person
7929,2020-07,-0.280678,51.583396,Theft from the person
8204,2020-07,-0.322591,51.56466,Theft from the person
8497,2020-07,-0.231422,51.57021,Theft from the person
8715,2020-07,-0.243029,51.551716,Theft from the person
8956,2020-07,-0.212576,51.554385,Theft from the person
8957,2020-07,-0.217385,51.554998,Theft from the person
8981,2020-07,-0.217335,51.554053,Theft from the person
8982,2020-07,-0.220509,51.555144,Theft from the person
9022,2020-07,-0.211212,51.552755,Theft from the person
9023,2020-07,-0.212347,51.55288,Theft from the person
9093,2020-07,-0.270665,51.554401,Theft from the person
9094,2020-07,-0.278645,51.560795,Theft from the person
9095,2020-07,-0.278645,51.560795,Theft from the person
9190,2020-07,-0.283163,51.557687,Theft from the person
9191,2020-07,-0.285145,51.556772,Theft from the person
9322,2020-07,-0.302468,51.553328,Theft from the person
9522,2020-07,-0.296325,51.552888,Theft from the person
9523,2020-07,-0.296325,51.552888,Theft from the person
9524,2020-07,-0.296325,51.552888,Theft from the person
9525,2020-07,-0.296325,51.552888,Theft from the person
9526,2020-07,-0.296325,51.552888,Theft from the person
9527,2020-07,-0.298859,51.552242,Theft from the person
9565,2020-07,-0.28729,51.553431,Theft from the person
9631,2020-07,-0.262474,51.554343,Theft from the person
9852,2020-07,-0.233735,51.544391,Theft from the person
9932,2020-07,-0.203979,51.546341,Theft from the person
10123,2020-07,-0.249951,51.550641,Theft from the person
10170,2020-07,-0.254237,51.540013,Theft from the person
10171,2020-07,-0.254237,51.540013,Theft from the person
10172,2020-07,-0.254237,51.540013,Theft from the person
10342,2020-07,-0.280245,51.540955,Theft from the person
10653,2020-07,-0.196548,51.540229,Theft from the person
10654,2020-07,-0.196548,51.540229,Theft from the person
10655,2020-07,-0.196683,51.540815,Theft from the person
10656,2020-07,-0.195809,51.539219,Theft from the person
10726,2020-07,-0.297817,51.540366,Theft from the person
10810,2020-07,-0.299113,51.548154,Theft from the person
11009,2020-07,-0.246672,51.537248,Theft from the person
11010,2020-07,-0.246485,51.536112,Theft from the person
11011,2020-07,-0.248379,51.536356,Theft from the person
11012,2020-07,-0.248379,51.536356,Theft from the person
11094,2020-07,-0.241422,51.53877,Theft from the person
11118,2020-07,-0.239065,51.534832,Theft from the person
11143,2020-07,-0.242201,51.535041,Theft from the person
11329,2020-07,-0.21754,51.528518,Theft from the person
11330,2020-07,-0.219643,51.534835,Theft from the person
11354,2020-07,-0.230118,51.531676,Theft from the person
11383,2020-07,-0.225787,51.533696,Theft from the person
11435,2020-07,-0.192173,51.536358,Theft from the person
11681,2020-07,0.066447,51.424029,Theft from the person
11737,2020-07,-0.05136,51.412864,Theft from the person
11858,2020-07,-0.068572,51.421782,Theft from the person
11889,2020-07,-0.073982,51.415234,Theft from the person
12174,2020-07,0.016567,51.403891,Theft from the person
12175,2020-07,0.016567,51.403891,Theft from the person
12176,2020-07,0.016567,51.403891,Theft from the person
12177,2020-07,0.016567,51.403891,Theft from the person
12178,2020-07,0.013623,51.406567,Theft from the person
12179,2020-07,0.016567,51.403891,Theft from the person
12235,2020-07,0.013839,51.411825,Theft from the person
12851,2020-07,0.017447,51.401996,Theft from the person
12852,2020-07,0.016268,51.401333,Theft from the person
12853,2020-07,0.015336,51.402051,Theft from the person
12854,2020-07,0.015336,51.402051,Theft from the person
12930,2020-07,0.014448,51.404089,Theft from the person
12931,2020-07,0.013956,51.404673,Theft from the person
12932,2020-07,0.014448,51.404089,Theft from the person
12933,2020-07,0.014448,51.404089,Theft from the person
12934,2020-07,0.014448,51.404089,Theft from the person
12935,2020-07,0.013956,51.404673,Theft from the person
12936,2020-07,0.014253,51.405208,Theft from the person
12937,2020-07,0.014253,51.405208,Theft from the person
12938,2020-07,0.014253,51.405208,Theft from the person
13554,2020-07,0.090811,51.371636,Theft from the person
13741,2020-07,0.117762,51.374047,Theft from the person
14267,2020-07,-0.150701,51.562374,Theft from the person
14392,2020-07,-0.168495,51.555801,Theft from the person
14641,2020-07,-0.201922,51.552424,Theft from the person
14762,2020-07,-0.156817,51.550996,Theft from the person
14904,2020-07,-0.183289,51.550527,Theft from the person
14937,2020-07,-0.177538,51.545717,Theft from the person
15023,2020-07,-0.133541,51.553002,Theft from the person
15060,2020-07,-0.190459,51.551223,Theft from the person
15112,2020-07,-0.179999,51.547302,Theft from the person
15113,2020-07,-0.179999,51.547302,Theft from the person
15114,2020-07,-0.179815,51.546849,Theft from the person
15115,2020-07,-0.179999,51.547302,Theft from the person
15169,2020-07,-0.191042,51.548147,Theft from the person
15170,2020-07,-0.192089,51.549395,Theft from the person
15171,2020-07,-0.191042,51.548147,Theft from the person
15172,2020-07,-0.1899,51.547131,Theft from the person
15220,2020-07,-0.166451,51.549591,Theft from the person
15297,2020-07,-0.149164,51.543735,Theft from the person
15298,2020-07,-0.149319,51.543117,Theft from the person
15299,2020-07,-0.150603,51.543452,Theft from the person
15469,2020-07,-0.203571,51.546811,Theft from the person
15566,2020-07,-0.127739,51.542901,Theft from the person
15752,2020-07,-0.179778,51.546345,Theft from the person
15765,2020-07,-0.178817,51.543687,Theft from the person
15792,2020-07,-0.174133,51.541078,Theft from the person
15793,2020-07,-0.175164,51.543432,Theft from the person
15879,2020-07,-0.144946,51.542113,Theft from the person
15880,2020-07,-0.144946,51.542113,Theft from the person
15967,2020-07,-0.151997,51.540012,Theft from the person
15968,2020-07,-0.145977,51.540169,Theft from the person
15969,2020-07,-0.14629,51.541352,Theft from the person
16023,2020-07,-0.139963,51.540541,Theft from the person
16049,2020-07,-0.141007,51.538633,Theft from the person
16050,2020-07,-0.139091,51.541777,Theft from the person
16110,2020-07,-0.130788,51.537113,Theft from the person
16141,2020-07,-0.138791,51.537807,Theft from the person
16142,2020-07,-0.135543,51.537207,Theft from the person
16161,2020-07,-0.189161,51.537417,Theft from the person
16200,2020-07,-0.191139,51.536971,Theft from the person
16201,2020-07,-0.193109,51.538215,Theft from the person
16202,2020-07,-0.193109,51.538215,Theft from the person
16203,2020-07,-0.191139,51.536971,Theft from the person
16204,2020-07,-0.193109,51.538215,Theft from the person
16205,2020-07,-0.191139,51.536971,Theft from the person
16206,2020-07,-0.193109,51.538215,Theft from the person
16207,2020-07,-0.193109,51.538215,Theft from the person
16252,2020-07,-0.193769,51.539377,Theft from the person
16253,2020-07,-0.194072,51.539013,Theft from the person
16413,2020-07,-0.142008,51.539189,Theft from the person
16414,2020-07,-0.142998,51.539681,Theft from the person
16415,2020-07,-0.142998,51.539681,Theft from the person
16416,2020-07,-0.144494,51.539768,Theft from the person
16476,2020-07,-0.138344,51.525084,Theft from the person
16477,2020-07,-0.147293,51.528724,Theft from the person
16478,2020-07,-0.137478,51.526186,Theft from the person
16479,2020-07,-0.139304,51.525235,Theft from the person
16480,2020-07,-0.139304,51.525235,Theft from the person
16481,2020-07,-0.146463,51.5314,Theft from the person
16541,2020-07,-0.140168,51.536228,Theft from the person
16636,2020-07,-0.126699,51.533442,Theft from the person
16637,2020-07,-0.123643,51.530264,Theft from the person
16690,2020-07,-0.132099,51.531514,Theft from the person
16744,2020-07,-0.129964,51.528009,Theft from the person
16745,2020-07,-0.130812,51.528076,Theft from the person
16746,2020-07,-0.126199,51.529117,Theft from the person
16770,2020-07,-0.142536,51.527992,Theft from the person
16797,2020-07,-0.135423,51.526369,Theft from the person
16832,2020-07,-0.138898,51.528124,Theft from the person
16870,2020-07,-0.117294,51.524452,Theft from the person
16908,2020-07,-0.120975,51.530644,Theft from the person
16909,2020-07,-0.122145,51.530581,Theft from the person
16910,2020-07,-0.122145,51.530581,Theft from the person
16949,2020-07,-0.122793,51.529908,Theft from the person
16966,2020-07,-0.118676,51.527648,Theft from the person
16990,2020-07,-0.125973,51.525508,Theft from the person
16991,2020-07,-0.123836,51.524521,Theft from the person
17051,2020-07,-0.124836,51.527909,Theft from the person
17052,2020-07,-0.12827,51.527478,Theft from the person
17053,2020-07,-0.124847,51.527639,Theft from the person
17069,2020-07,-0.125078,51.526573,Theft from the person
17070,2020-07,-0.125078,51.526573,Theft from the person
17138,2020-07,-0.133473,51.518353,Theft from the person
17139,2020-07,-0.134247,51.517744,Theft from the person
17140,2020-07,-0.128233,51.520292,Theft from the person
17141,2020-07,-0.128233,51.520292,Theft from the person
17142,2020-07,-0.133592,51.519676,Theft from the person
17143,2020-07,-0.133473,51.518353,Theft from the person
17144,2020-07,-0.131487,51.517233,Theft from the person
17145,2020-07,-0.134487,51.519987,Theft from the person
17146,2020-07,-0.131487,51.517233,Theft from the person
17147,2020-07,-0.134487,51.519987,Theft from the person
17148,2020-07,-0.128233,51.520292,Theft from the person
17149,2020-07,-0.131487,51.517233,Theft from the person
17211,2020-07,-0.141086,51.522529,Theft from the person
17212,2020-07,-0.140393,51.523264,Theft from the person
17213,2020-07,-0.140132,51.524016,Theft from the person
17255,2020-07,-0.129994,51.526588,Theft from the person
17320,2020-07,-0.134791,51.521017,Theft from the person
17321,2020-07,-0.137928,51.524682,Theft from the person
17322,2020-07,-0.134056,51.521024,Theft from the person
17323,2020-07,-0.135759,51.522732,Theft from the person
17324,2020-07,-0.137928,51.524682,Theft from the person
17325,2020-07,-0.134056,51.521024,Theft from the person
17326,2020-07,-0.137928,51.524682,Theft from the person
17393,2020-07,-0.109836,51.522147,Theft from the person
17394,2020-07,-0.109836,51.522147,Theft from the person
17395,2020-07,-0.109582,51.522017,Theft from the person
17396,2020-07,-0.10792,51.52074,Theft from the person
17437,2020-07,-0.114248,51.521768,Theft from the person
17438,2020-07,-0.114458,51.523678,Theft from the person
17439,2020-07,-0.114024,51.521971,Theft from the person
17440,2020-07,-0.114248,51.521768,Theft from the person
17493,2020-07,-0.129682,51.516952,Theft from the person
17494,2020-07,-0.129783,51.517997,Theft from the person
17495,2020-07,-0.123362,51.523074,Theft from the person
17496,2020-07,-0.12472,51.523357,Theft from the person
17497,2020-07,-0.128965,51.519333,Theft from the person
17498,2020-07,-0.125389,51.519716,Theft from the person
17499,2020-07,-0.125389,51.519716,Theft from the person
17500,2020-07,-0.129322,51.521515,Theft from the person
17501,2020-07,-0.129274,51.522341,Theft from the person
17502,2020-07,-0.125389,51.519716,Theft from the person
17503,2020-07,-0.125389,51.519716,Theft from the person
17599,2020-07,-0.119946,51.518181,Theft from the person
17600,2020-07,-0.12221,51.520592,Theft from the person
17601,2020-07,-0.124482,51.521797,Theft from the person
17602,2020-07,-0.112422,51.515381,Theft from the person
17603,2020-07,-0.112723,51.515071,Theft from the person
17604,2020-07,-0.117064,51.519205,Theft from the person
17605,2020-07,-0.121799,51.517977,Theft from the person
17606,2020-07,-0.119108,51.517871,Theft from the person
17607,2020-07,-0.124482,51.521797,Theft from the person
17608,2020-07,-0.111962,51.518494,Theft from the person
17609,2020-07,-0.118112,51.515104,Theft from the person
17610,2020-07,-0.122152,51.519206,Theft from the person
17611,2020-07,-0.113213,51.521356,Theft from the person
17612,2020-07,-0.112586,51.519097,Theft from the person
17613,2020-07,-0.116657,51.520683,Theft from the person
17687,2020-07,-0.123809,51.517821,Theft from the person
17688,2020-07,-0.120575,51.517238,Theft from the person
17689,2020-07,-0.12425,51.518322,Theft from the person
17690,2020-07,-0.125127,51.517311,Theft from the person
17691,2020-07,-0.120575,51.517238,Theft from the person
17692,2020-07,-0.120575,51.517238,Theft from the person
17693,2020-07,-0.120575,51.517238,Theft from the person
17694,2020-07,-0.119135,51.516523,Theft from the person
17695,2020-07,-0.120575,51.517238,Theft from the person
17696,2020-07,-0.124166,51.517206,Theft from the person
17697,2020-07,-0.119135,51.516523,Theft from the person
17698,2020-07,-0.123317,51.515412,Theft from the person
17699,2020-07,-0.120151,51.516341,Theft from the person
17700,2020-07,-0.126522,51.51808,Theft from the person
17701,2020-07,-0.125225,51.516692,Theft from the person
17806,2020-07,-0.127,51.517683,Theft from the person
17807,2020-07,-0.129961,51.51612,Theft from the person
17808,2020-07,-0.126407,51.51351,Theft from the person
17809,2020-07,-0.125343,51.514518,Theft from the person
17810,2020-07,-0.127717,51.516372,Theft from the person
17811,2020-07,-0.129961,51.51612,Theft from the person
17812,2020-07,-0.128256,51.513063,Theft from the person
17813,2020-07,-0.129542,51.515089,Theft from the person
17814,2020-07,-0.129599,51.514046,Theft from the person
17815,2020-07,-0.130138,51.515323,Theft from the person
